Force (N),Position (mm),Stress (MPa),Strain (%),Infill%,Infill Type,Mesh Type,Number of mesh layer,Base Material
171.0,0.0337,1.71,1600.0,45,Tri,Steel,Single,PLA
172.0,0.0338,1.72,1610.0,45,Tri,Steel,Single,PLA
172.0,0.0339,1.72,1610.0,45,Tri,Steel,Single,PLA
173.0,0.034,1.73,1620.0,45,Tri,Steel,Single,PLA
173.0,0.0341,1.73,1620.0,45,Tri,Steel,Single,PLA
173.0,0.0342,1.74,1620.0,45,Tri,Steel,Single,PLA
174.0,0.0343,1.74,1630.0,45,Tri,Steel,Single,PLA
174.0,0.0344,1.75,1630.0,45,Tri,Steel,Single,PLA
175.0,0.0345,1.75,1630.0,45,Tri,Steel,Single,PLA
175.0,0.0346,1.76,1640.0,45,Tri,Steel,Single,PLA
175.0,0.0347,1.76,1640.0,45,Tri,Steel,Single,PLA
176.0,0.0348,1.77,1650.0,45,Tri,Steel,Single,PLA
176.0,0.0349,1.77,1650.0,45,Tri,Steel,Single,PLA
176.0,0.035,1.78,1650.0,45,Tri,Steel,Single,PLA
177.0,0.0351,1.79,1660.0,45,Tri,Steel,Single,PLA
177.0,0.0353,1.79,1660.0,45,Tri,Steel,Single,PLA
178.0,0.0354,1.8,1660.0,45,Tri,Steel,Single,PLA
178.0,0.0355,1.8,1670.0,45,Tri,Steel,Single,PLA
178.0,0.0356,1.81,1670.0,45,Tri,Steel,Single,PLA
179.0,0.0357,1.81,1670.0,45,Tri,Steel,Single,PLA
179.0,0.0358,1.82,1680.0,45,Tri,Steel,Single,PLA
179.0,0.0359,1.82,1680.0,45,Tri,Steel,Single,PLA
180.0,0.036,1.83,1680.0,45,Tri,Steel,Single,PLA
180.0,0.0361,1.83,1690.0,45,Tri,Steel,Single,PLA
181.0,0.0362,1.84,1690.0,45,Tri,Steel,Single,PLA
181.0,0.0363,1.84,1690.0,45,Tri,Steel,Single,PLA
181.0,0.0364,1.85,1700.0,45,Tri,Steel,Single,PLA
182.0,0.0365,1.85,1700.0,45,Tri,Steel,Single,PLA
182.0,0.0366,1.86,1700.0,45,Tri,Steel,Single,PLA
182.0,0.0367,1.87,1710.0,45,Tri,Steel,Single,PLA
183.0,0.0368,1.87,1710.0,45,Tri,Steel,Single,PLA
183.0,0.0369,1.88,1710.0,45,Tri,Steel,Single,PLA
183.0,0.037,1.88,1720.0,45,Tri,Steel,Single,PLA
184.0,0.0371,1.89,1720.0,45,Tri,Steel,Single,PLA
184.0,0.0372,1.89,1730.0,45,Tri,Steel,Single,PLA
185.0,0.0373,1.9,1730.0,45,Tri,Steel,Single,PLA
185.0,0.0374,1.9,1730.0,45,Tri,Steel,Single,PLA
